chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
2,J 2:9,A,η δεισαν,ηδεισαν,substitution_morphological,ποθεν εστιν οι δε διακονοι η δεισαν οι ηντλη κοτες το ϋδωρ,ποθεν εστιν οι δε διακονοι ηδεισαν οι ηντλη κοτες το υδωρ
2,J 2:9,A,νυμφι ον,νυμφιον,substitution_morphological,κοτες το ϋδωρ φωνει τον νυμφι ον ο αρχιτρικλι νος,κοτες το υδωρ φωνει τον νυμφιον ο αρχιτρικλεινος
2,J 2:9,A,αρχιτρικλι νος,αρχιτρικλεινος,substitution_morphological,φωνει τον νυμφι ον ο αρχιτρικλι νος,υδωρ φωνει τον νυμφιον ο αρχιτρικλεινος
2,J 2:9,B,αρχι τλικινος αρχιτρικλινος,αρχιτρικλεινος,substitution_morphological,ως δε εγευσατο ο αρχι τλικινος αρχιτρικλινος το υδωρ οινον γεγενημε νον,ως δε εγευσατο ο αρχιτρικλεινος το ϋ δωρ οινον γεγενημε
2,J 2:9,B,υδωρ,ϋ δωρ,substitution_morphological,ο αρχι τλικινος αρχιτρικλινος το υδωρ οινον γεγενημε νον και ουκ,δε εγευσατο ο αρχιτρικλεινος το ϋ δωρ οινον γεγενημε νον και ουκ
2,J 2:9,B,ποθεν,ποθε¯,substitution_morphological,γεγενημε νον και ουκ ηδει ποθεν εστιν οι δε διακονοι η,γεγενημε νον και ουκ ηδει ποθε¯ εστιν οι δε διακονοι ηδεισαν
2,J 2:9,B,η δεισαν,ηδεισαν,substitution_morphological,ποθεν εστιν οι δε διακονοι η δεισαν οι ηντλη κοτες το ϋδωρ,ποθε¯ εστιν οι δε διακονοι ηδεισαν οι ηντληκο τες το ϋδωρ
2,J 2:9,B,ηντλη κοτες,ηντληκο τες,substitution_morphological,δε διακονοι η δεισαν οι ηντλη κοτες το ϋδωρ φωνει τον νυμφι,οι δε διακονοι ηδεισαν οι ηντληκο τες το ϋδωρ φωνει το¯ νυμφιον
2,J 2:9,B,τον νυμφι ον,το¯ νυμφιον,substitution_morphological,ηντλη κοτες το ϋδωρ φωνει τον νυμφι ον ο αρχιτρικλι νος,ηντληκο τες το ϋδωρ φωνει το¯ νυμφιον ο αρχιτρικλει νος
2,J 2:10,P66,[ADD],αυτω,addition,και λεγει πας ανθρωπος πρω τον τον,και λεγει αυτω πας ανος πρωτον το¯ καλον
2,J 2:10,P66,ανθρωπος πρω τον τον,ανος πρωτον το¯,substitution_morphological,και λεγει πας ανθρωπος πρω τον τον καλον οι νον τιθησιν και,και λεγει αυτω πας ανος πρωτον το¯ καλον οινον τιθησιν και οταν
2,J 2:10,P66,οι νον,οινον,substitution_morphological,ανθρωπος πρω τον τον καλον οι νον τιθησιν και οταν μεθυσθωσι¯ τοτε,πας ανος πρωτον το¯ καλον οινον τιθησιν και οταν με θυσθωσιν
2,J 2:10,P66,μεθυσθωσι¯ τοτε,με θυσθωσιν,substitution_morphological,οι νον τιθησιν και οταν μεθυσθωσι¯ τοτε τον ελασσω συ δε τετηρηκας,καλον οινον τιθησιν και οταν με θυσθωσιν τον ελασσω συ τετηρη κας
2,J 2:10,P66,δε τετηρηκας,τετηρη κας,substitution_morphological,μεθυσθωσι¯ τοτε τον ελασσω συ δε τετηρηκας τον κα λον οινον εως,με θυσθωσιν τον ελασσω συ τετηρη κας τον καλον οινον ε εως
2,J 2:10,P66,κα λον,καλον,substitution_morphological,ελασσω συ δε τετηρηκας τον κα λον οινον εως αρ τι,ελασσω συ τετηρη κας τον καλον οινον ε εως αρτι
2,J 2:10,P66,[ADD],ε,addition,τετηρηκας τον κα λον οινον εως αρ τι,τετηρη κας τον καλον οινον ε εως αρτι
2,J 2:10,P66,αρ τι,αρτι,substitution_morphological,τον κα λον οινον εως αρ τι,τον καλον οινον ε εως αρτι
2,J 2:10,A,[ADD],αυτω,addition,και λεγει πας ανθρωπος πρω τον τον,και λεγει αυτω πας ανος πρωτον τον καλον
2,J 2:10,A,ανθρωπος πρω τον,ανος πρωτον,substitution_morphological,και λεγει πας ανθρωπος πρω τον τον καλον οι νον τιθησιν,και λεγει αυτω πας ανος πρωτον τον καλον οινο¯ τιθησιν και
2,J 2:10,A,οι νον,οινο¯,substitution_morphological,ανθρωπος πρω τον τον καλον οι νον τιθησιν και οταν μεθυσθωσι¯ τοτε,πας ανος πρωτον τον καλον οινο¯ τιθησιν και οταν μεθυσθω σιν
2,J 2:10,A,μεθυσθωσι¯,μεθυσθω σιν,substitution_morphological,οι νον τιθησιν και οταν μεθυσθωσι¯ τοτε τον ελασσω συ δε,καλον οινο¯ τιθησιν και οταν μεθυσθω σιν τοτε τον ελασσω συ τε
2,J 2:10,A,δε τετηρηκας,τε τηρηκας,substitution_morphological,μεθυσθωσι¯ τοτε τον ελασσω συ δε τετηρηκας τον κα λον οινον εως,σιν τοτε τον ελασσω συ τε τηρηκας τον καλον οινο¯ εως αρτι
2,J 2:10,A,κα λον οινον,καλον οινο¯,substitution_morphological,ελασσω συ δε τετηρηκας τον κα λον οινον εως αρ τι,ελασσω συ τε τηρηκας τον καλον οινο¯ εως αρτι
2,J 2:10,A,αρ τι,αρτι,substitution_morphological,τον κα λον οινον εως αρ τι,τηρηκας τον καλον οινο¯ εως αρτι
2,J 2:10,B,[ADD],αυτω,addition,και λεγει πας ανθρωπος πρω τον τον,και λεγει αυτω πας ανθρωπος πρωτον το¯ καλον
2,J 2:10,B,πρω τον τον,πρωτον το¯,substitution_morphological,και λεγει πας ανθρωπος πρω τον τον καλον οι νον τιθησιν και,και λεγει αυτω πας ανθρωπος πρωτον το¯ καλον οινον τιθησιν και οταν
2,J 2:10,B,οι νον,οινον,substitution_morphological,ανθρωπος πρω τον τον καλον οι νον τιθησιν και οταν μεθυσθωσι¯ τοτε,πας ανθρωπος πρωτον το¯ καλον οινον τιθησιν και οταν μεθυσθωσι τον
2,J 2:10,B,μεθυσθωσι¯ τοτε,μεθυσθωσι,substitution_morphological,οι νον τιθησιν και οταν μεθυσθωσι¯ τοτε τον ελασσω συ δε τετηρηκας,καλον οινον τιθησιν και οταν μεθυσθωσι τον ελασσω συ τετη ρηκας
2,J 2:10,B,δε τετηρηκας,τετη ρηκας,substitution_morphological,μεθυσθωσι¯ τοτε τον ελασσω συ δε τετηρηκας τον κα λον οινον εως,οταν μεθυσθωσι τον ελασσω συ τετη ρηκας τον καλον οινο¯ εως αρτι
2,J 2:10,B,κα λον οινον,καλον οινο¯,substitution_morphological,ελασσω συ δε τετηρηκας τον κα λον οινον εως αρ τι,ελασσω συ τετη ρηκας τον καλον οινο¯ εως αρτι
2,J 2:10,B,αρ τι,αρτι,substitution_morphological,τον κα λον οινον εως αρ τι,ρηκας τον καλον οινο¯ εως αρτι
2,J 2:11,P66,ταυτην εποι ησεν την,Ταυτην πρωτην αρχην εποιησεν εποιησεν,substitution_morphological,ταυτην εποι ησεν την αρχην των σημιων ο ις,Ταυτην πρωτην αρχην εποιησεν εποιησεν αρχην των σημειων ο ις
2,J 2:11,P66,της γαλι λαιας πρωτην,τη γα λειλαιας,substitution_morphological,σημιων ο ις εν κανα της γαλι λαιας πρωτην και εφανερωσεν τη¯ δοξαν αυτου,σημειων ο ις εν κανα τη γα λειλαιας και εφανερωσεν την δοξαν αυτου
2,J 2:11,P66,τη¯,την,substitution_morphological,γαλι λαιας πρωτην και εφανερωσεν τη¯ δοξαν αυτου και επιστευ σαν,τη γα λειλαιας και εφανερωσεν την δοξαν αυτου και επιστευσαν εις
2,J 2:11,P66,επιστευ σαν οι μαθηται αυτου,επιστευσαν,substitution_morphological,εφανερωσεν τη¯ δοξαν αυτου και επιστευ σαν οι μαθηται αυτου εις αυτον εις αυτον οι,εφανερωσεν την δοξαν αυτου και επιστευσαν εις εις αυτον οι μαθηται
2,J 2:11,P66,αυτον,[OMIT],omission,σαν οι μαθηται αυτου εις αυτον εις αυτον οι μαθηται αυτου,δοξαν αυτου και επιστευσαν εις εις αυτον οι μαθηται αυτου
2,J 2:11,A,ησεν την,Ησεν,substitution_morphological,ταυτην εποι ησεν την αρχην των σημιων ο ις,ταυτην εποι Ησεν αρχην των σημειω¯ ο ις
2,J 2:11,A,σημιων,σημειω¯,substitution_morphological,εποι ησεν την αρχην των σημιων ο ις εν κανα της,ταυτην εποι Ησεν αρχην των σημειω¯ ο ις εγ κανα της
2,J 2:11,A,εν,εγ,substitution_morphological,αρχην των σημιων ο ις εν κανα της γαλι λαιας πρωτην,αρχην των σημειω¯ ο ις εγ κανα της γαλιλαιας και εφανερωσεν
2,J 2:11,A,γαλι λαιας πρωτην,γαλιλαιας,substitution_morphological,ο ις εν κανα της γαλι λαιας πρωτην και εφανερωσεν τη¯ δοξαν αυτου,ο ις εγ κανα της γαλιλαιας και εφανερωσεν την δο ξαν
2,J 2:11,A,τη¯ δοξαν,την δο ξαν,substitution_morphological,γαλι λαιας πρωτην και εφανερωσεν τη¯ δοξαν αυτου και επιστευ σαν οι,κανα της γαλιλαιας και εφανερωσεν την δο ξαν αυτου και επιστευσα¯ εις αυτον
2,J 2:11,A,επιστευ σαν οι μαθηται αυτου εις αυτον,επιστευσα¯,substitution_lexical,εφανερωσεν τη¯ δοξαν αυτου και επιστευ σαν οι μαθηται αυτου εις αυτον εις αυτον οι μαθηται αυτου,την δο ξαν αυτου και επιστευσα¯ εις αυτον οι μαθηται αυτου
2,J 2:11,B,την,[OMIT],omission,ταυτην εποι ησεν την αρχην των σημιων ο ις,ταυτην εποι ησεν αρχην των σημι ων ο
2,J 2:11,B,σημιων,σημι ων,substitution_morphological,εποι ησεν την αρχην των σημιων ο ις εν κανα της,ταυτην εποι ησεν αρχην των σημι ων ο ις εν κανα της
2,J 2:11,B,γαλι λαιας πρωτην,γα λειλαιας,substitution_morphological,ο ις εν κανα της γαλι λαιας πρωτην και εφανερωσεν τη¯ δοξαν αυτου,ο ις εν κανα της γα λειλαιας και εφανερω σεν την δοξαν
2,J 2:11,B,εφανερωσεν τη¯,εφανερω σεν την,substitution_morphological,της γαλι λαιας πρωτην και εφανερωσεν τη¯ δοξαν αυτου και επιστευ σαν,κανα της γα λειλαιας και εφανερω σεν την δοξαν αυτου και επιστευσαν εις
2,J 2:11,B,επιστευ σαν,επιστευσαν εις αυ τον,substitution_morphological,εφανερωσεν τη¯ δοξαν αυτου και επιστευ σαν οι μαθηται αυτου εις αυτον,σεν την δοξαν αυτου και επιστευσαν εις αυ τον οι μαθηται αυτου
2,J 2:11,B,εις αυτον εις αυτον οι μαθηται αυτου,[OMIT],omission,επιστευ σαν οι μαθηται αυτου εις αυτον εις αυτον οι μαθηται αυτου,αυ τον οι μαθηται αυτου
2,J 2:12,P66,κατε βη,κατεβη,substitution_morphological,μετα τουτο κατε βη εις καφαρναουμ αυτος και η,μετα τουτο κατεβη εις καφαρναουμ' αυτος και η
2,J 2:12,P66,καφαρναουμ,καφαρναουμ',substitution_morphological,μετα τουτο κατε βη εις καφαρναουμ αυτος και η μητηρ αυτου,μετα τουτο κατεβη εις καφαρναουμ' αυτος και η μητηρ' αυτου
2,J 2:12,P66,μητηρ,μητηρ',substitution_morphological,εις καφαρναουμ αυτος και η μητηρ αυτου και οι αδελ φοι,εις καφαρναουμ' αυτος και η μητηρ' αυτου και οι αδελφοι αυτου
2,J 2:12,P66,αδελ φοι,αδελφοι,substitution_morphological,η μητηρ αυτου και οι αδελ φοι αυτου και εκει εμιναν ου,η μητηρ' αυτου και οι αδελφοι αυτου και οι μαθηται αυ
2,J 2:12,P66,[ADD],οι μαθηται αυ του και,addition,οι αδελ φοι αυτου και εκει εμιναν ου πολ λας,και οι αδελφοι αυτου και οι μαθηται αυ του και εκει εμεινον εμειναιν ου πολλας
2,J 2:12,P66,εμιναν,εμεινον εμειναιν,substitution_lexical,αδελ φοι αυτου και εκει εμιναν ου πολ λας ημερας,μαθηται αυ του και εκει εμεινον εμειναιν ου πολλας ημερας
2,J 2:12,P66,πολ λας,πολλας,substitution_morphological,αυτου και εκει εμιναν ου πολ λας ημερας,και εκει εμεινον εμειναιν ου πολλας ημερας
2,J 2:12,A,κατε βη,κατεβη,substitution_morphological,μετα τουτο κατε βη εις καφαρναουμ αυτος και η,Μετα τουτο κατεβη εις καπερ ναουμ αυτος και
2,J 2:12,A,καφαρναουμ,καπερ ναουμ,substitution_morphological,μετα τουτο κατε βη εις καφαρναουμ αυτος και η μητηρ αυτου,Μετα τουτο κατεβη εις καπερ ναουμ αυτος και η μηρ αυ
2,J 2:12,A,μητηρ,μηρ αυ του και οι αδελφοι,substitution_lexical,εις καφαρναουμ αυτος και η μητηρ αυτου και οι αδελ φοι,καπερ ναουμ αυτος και η μηρ αυ του και οι αδελφοι αυτου και οι μαθηται αυτου
2,J 2:12,A,αδελ φοι,μαθηται,substitution_lexical,η μητηρ αυτου και οι αδελ φοι αυτου και εκει εμιναν ου,οι αδελφοι αυτου και οι μαθηται αυτου και εκει εμεινεν ου
2,J 2:12,A,εμιναν,εμεινεν,substitution_morphological,αδελ φοι αυτου και εκει εμιναν ου πολ λας ημερας,οι μαθηται αυτου και εκει εμεινεν ου πολλας ημερας
2,J 2:12,A,πολ λας,πολλας,substitution_morphological,αυτου και εκει εμιναν ου πολ λας ημερας,αυτου και εκει εμεινεν ου πολλας ημερας
2,J 2:12,B,κατε βη,κατεβη,substitution_morphological,μετα τουτο κατε βη εις καφαρναουμ αυτος και η,μετα τουτο κατεβη εις καφαρναουμ αυτος και η
2,J 2:12,B,αδελ φοι,αδελφοι και οι μα θηται,substitution_lexical,η μητηρ αυτου και οι αδελ φοι αυτου και εκει εμιναν ου,η μητηρ αυτου και οι αδελφοι και οι μα θηται αυτου και εκει εμειναν ου
2,J 2:12,B,πολ λας ημερας,πολλας η μερας,substitution_morphological,αυτου και εκει εμιναν ου πολ λας ημερας,αυτου και εκει εμειναν ου πολλας η μερας
2,J 2:13,P66,εγγυς,και εγ'γυς,substitution_morphological,εγγυς δε ην το πασ χα,και εγ'γυς δε ην το πασχα των
2,J 2:13,P66,πασ χα,πασχα,substitution_morphological,εγγυς δε ην το πασ χα των ῐουδαιων και ανεβη ϊς,και εγ'γυς δε ην το πασχα των ϊουδαιων και ανεβη ο
2,J 2:13,P66,ϊς ϊεροσο λυμα,[OMIT],omission,χα των ῐουδαιων και ανεβη ϊς ϊεροσο λυμα ο ις,πασχα των ϊουδαιων και ανεβη ο ις εις ιεροσολυμα
2,J 2:13,P66,[ADD],εις ιεροσολυμα,addition,ϊς ϊεροσο λυμα ο ις,ϊουδαιων και ανεβη ο ις εις ιεροσολυμα
2,J 2:13,A,[ADD],Και,addition,εγγυς δε ην το πασ,Και εγγυς ην το πασχα των
2,J 2:13,A,δε,[OMIT],omission,εγγυς δε ην το πασ χα των,Και εγγυς ην το πασχα των ιουδαιων
2,J 2:13,A,πασ χα,πασχα,substitution_morphological,εγγυς δε ην το πασ χα των ῐουδαιων και ανεβη ϊς,Και εγγυς ην το πασχα των ιουδαιων και ανεβη ο
2,J 2:13,A,ϊς ϊεροσο λυμα,[OMIT],omission,χα των ῐουδαιων και ανεβη ϊς ϊεροσο λυμα ο ις,πασχα των ιουδαιων και ανεβη ο ις εις ιε ροσολυμα
2,J 2:13,A,[ADD],εις ιε ροσολυμα ις,addition,ϊς ϊεροσο λυμα ο ις,ιουδαιων και ανεβη ο ις εις ιε ροσολυμα ις
2,J 2:13,B,[ADD],και,addition,εγγυς δε ην το πασ,και εγγυς ην το πασχα των
2,J 2:13,B,δε,[OMIT],omission,εγγυς δε ην το πασ χα των,και εγγυς ην το πασχα των ϊουδαιω¯
2,J 2:13,B,πασ χα,πασχα,substitution_morphological,εγγυς δε ην το πασ χα των ῐουδαιων και ανεβη ϊς,και εγγυς ην το πασχα των ϊουδαιω¯ και ανεβη εις
2,J 2:13,B,ῐουδαιων,ϊουδαιω¯,substitution_morphological,ην το πασ χα των ῐουδαιων και ανεβη ϊς ϊεροσο λυμα,εγγυς ην το πασχα των ϊουδαιω¯ και ανεβη εις ϊεροσο λυμα
2,J 2:14,P66,ευρε¯,ευρεν,substitution_morphological,και ευρε¯ εν τω ϊερω τους πωλουντας,και ευρεν εν τω ϊερω τους πωλουντας
2,J 2:14,P66,και τα προβατα και βοας,[OMIT],omission,εν τω ϊερω τους πωλουντας και τα προβατα και βοας βοας και προβατα και περιστερας,εν τω ϊερω τους πωλουντας βοας και προβατα και περιστερας
2,J 2:14,P66,και,και',substitution_morphological,βοας και προβατα και περιστερας και τους κερματιστας καθημενους,βοας και προβατα και περιστερας και' τους κερματιστας καθημενους
2,J 2:14,A,ευρε¯ εν,ευρεν Εν,substitution_morphological,και ευρε¯ εν τω ϊερω τους πωλουντας και,και ευρεν Εν τω ιερω τους πωλουντας βοας
2,J 2:14,A,και τα προβατα και βοας,[OMIT],omission,εν τω ϊερω τους πωλουντας και τα προβατα και βοας βοας και προβατα και περιστερας,Εν τω ιερω τους πωλουντας βοας και προβατα και περιστε
2,J 2:14,A,περιστερας,περιστε ρας,substitution_morphological,βοας βοας και προβατα και περιστερας και τους κερματιστας καθημενους,πωλουντας βοας και προβατα και περιστε ρας και τους κερματιστας καθημενους
2,J 2:14,B,ευρε¯,ευρεν,substitution_morphological,και ευρε¯ εν τω ϊερω τους πωλουντας,και ευρεν εν τω ϊερω τους πωλου¯
2,J 2:14,B,πωλουντας και τα προβατα και βοας,πωλου¯ τας,substitution_lexical,ευρε¯ εν τω ϊερω τους πωλουντας και τα προβατα και βοας βοας και προβατα και περιστερας,ευρεν εν τω ϊερω τους πωλου¯ τας βοας και προβατα και περιστερας
2,J 2:14,B,καθημενους,καθημε νους,substitution_morphological,και περιστερας και τους κερματιστας καθημενους,και περιστερας και τους κερματιστας καθημε νους
2,J 2:15,P66,ε ποιησεν φραγελ λιον,ποιησας ως φραγελλιον,substitution_morphological,και ε ποιησεν φραγελ λιον εκ σχοινι ων και παντας,και ποιησας ως φραγελλιον εκ σχοινιων παντας εξεβαλεν εκ
2,J 2:15,P66,σχοινι ων και,σχοινιων,substitution_morphological,ε ποιησεν φραγελ λιον εκ σχοινι ων και παντας ε ξεβαλεν εκ του,και ποιησας ως φραγελλιον εκ σχοινιων παντας εξεβαλεν εκ του ϊερου
2,J 2:15,P66,ε ξεβαλεν,εξεβαλεν,substitution_morphological,εκ σχοινι ων και παντας ε ξεβαλεν εκ του ϊε ρου τα,ως φραγελλιον εκ σχοινιων παντας εξεβαλεν εκ του ϊερου και τα
2,J 2:15,P66,ϊε ρου,ϊερου και,substitution_morphological,παντας ε ξεβαλεν εκ του ϊε ρου τα και και προβατα και,σχοινιων παντας εξεβαλεν εκ του ϊερου και τα τα τε προβατα και
2,J 2:15,P66,και και,τα τε,substitution_lexical,εκ του ϊε ρου τα και και προβατα και τους βοας και,εκ του ϊερου και τα τα τε προβατα και τους βοας και
2,J 2:15,P66,τω¯ κολλυβιστων ε ξεχεεν,των κολλυβιστω¯ εξεχεεν,substitution_morphological,προβατα και τους βοας και τω¯ κολλυβιστων ε ξεχεεν το κερμα και τας τραπεζας,προβατα και τους βοας και των κολλυβιστω¯ εξεχεεν το κερμα τα κερματα και
2,J 2:15,P66,[ADD],τα κερματα,addition,κολλυβιστων ε ξεχεεν το κερμα και τας τραπεζας κατεστρεψεν,των κολλυβιστω¯ εξεχεεν το κερμα τα κερματα και τας τρα πεζας ανετρεψεν
2,J 2:15,P66,τραπεζας κατεστρεψεν,τρα πεζας ανετρεψεν,substitution_morphological,ξεχεεν το κερμα και τας τραπεζας κατεστρεψεν,κερμα τα κερματα και τας τρα πεζας ανετρεψεν
2,J 2:15,A,ε ποιησεν φραγελ λιον,ποιησας φραγελλιον,substitution_morphological,και ε ποιησεν φραγελ λιον εκ σχοινι ων και παντας,και ποιησας φραγελλιον εκ σχοινιων παντας εξεβαλεν εκ
2,J 2:15,A,σχοινι ων και,σχοινιων,substitution_morphological,ε ποιησεν φραγελ λιον εκ σχοινι ων και παντας ε ξεβαλεν εκ του,και ποιησας φραγελλιον εκ σχοινιων παντας εξεβαλεν εκ του ιερου
2,J 2:15,A,ε ξεβαλεν,εξεβαλεν,substitution_morphological,εκ σχοινι ων και παντας ε ξεβαλεν εκ του ϊε ρου τα,ποιησας φραγελλιον εκ σχοινιων παντας εξεβαλεν εκ του ιερου τα τε
2,J 2:15,A,ϊε ρου,ιερου,substitution_morphological,παντας ε ξεβαλεν εκ του ϊε ρου τα και και προβατα και,σχοινιων παντας εξεβαλεν εκ του ιερου τα τε προβατα και τους
2,J 2:15,A,και και,τε,substitution_lexical,εκ του ϊε ρου τα και και προβατα και τους βοας και,εξεβαλεν εκ του ιερου τα τε προβατα και τους βοας και
2,J 2:15,A,τω¯,των,substitution_morphological,προβατα και τους βοας και τω¯ κολλυβιστων ε ξεχεεν το κερμα,προβατα και τους βοας και των κολλυβιστων εξε χεεν το κερμα
2,J 2:15,A,ε ξεχεεν,εξε χεεν,substitution_morphological,τους βοας και τω¯ κολλυβιστων ε ξεχεεν το κερμα και τας τραπεζας,τους βοας και των κολλυβιστων εξε χεεν το κερμα και τας τρα
2,J 2:15,A,τραπεζας κατεστρεψεν,τρα πεζας ανεστρεψεν,substitution_morphological,ξεχεεν το κερμα και τας τραπεζας κατεστρεψεν,χεεν το κερμα και τας τρα πεζας ανεστρεψεν
2,J 2:15,B,ε ποιησεν φραγελ λιον,ποιησας φρα γελλιον,substitution_morphological,και ε ποιησεν φραγελ λιον εκ σχοινι ων και παντας,και ποιησας φρα γελλιον εκ σχοινιων παντας εξεβαλεν εκ
2,J 2:15,B,σχοινι ων και,σχοινιων,substitution_morphological,ε ποιησεν φραγελ λιον εκ σχοινι ων και παντας ε ξεβαλεν εκ του,και ποιησας φρα γελλιον εκ σχοινιων παντας εξεβαλεν εκ του ϊερου
2,J 2:15,B,ε ξεβαλεν,εξεβαλεν,substitution_morphological,εκ σχοινι ων και παντας ε ξεβαλεν εκ του ϊε ρου τα,φρα γελλιον εκ σχοινιων παντας εξεβαλεν εκ του ϊερου τα τε
2,J 2:15,B,ϊε ρου,ϊερου,substitution_morphological,παντας ε ξεβαλεν εκ του ϊε ρου τα και και προβατα και,σχοινιων παντας εξεβαλεν εκ του ϊερου τα τε προβατα και τους
2,J 2:15,B,και και,τε,substitution_lexical,εκ του ϊε ρου τα και και προβατα και τους βοας και,εξεβαλεν εκ του ϊερου τα τε προβατα και τους βοας και
2,J 2:15,B,τω¯ κολλυβιστων ε ξεχεεν το κερμα,των κολ λυβιστων εξεχεεν τα κερματα,substitution_morphological,προβατα και τους βοας και τω¯ κολλυβιστων ε ξεχεεν το κερμα και τας τραπεζας κατεστρεψεν,προβατα και τους βοας και των κολ λυβιστων εξεχεεν τα κερματα και τας τρα πεζας ανετρεψεν
2,J 2:15,B,τραπεζας κατεστρεψεν,τρα πεζας ανετρεψεν,substitution_morphological,ξεχεεν το κερμα και τας τραπεζας κατεστρεψεν,εξεχεεν τα κερματα και τας τρα πεζας ανετρεψεν
2,J 2:16,P66,περιστε ρας,περιστερας,substitution_morphological,και τοις τας περιστε ρας πωλουσιν ει πεν αρατε ταυτα,και τοις τας περιστερας πωλουσιν ειπε¯ αραται ταυτα εντευθεν
2,J 2:16,P66,ει πεν αρατε,ειπε¯ αραται,substitution_morphological,τοις τας περιστε ρας πωλουσιν ει πεν αρατε ταυτα εντευθεν μη ποι ειται,και τοις τας περιστερας πωλουσιν ειπε¯ αραται ταυτα εντευθεν και μη ποιειται
2,J 2:16,P66,[ADD],και,addition,ει πεν αρατε ταυτα εντευθεν μη ποι ειται τον οικον,πωλουσιν ειπε¯ αραται ταυτα εντευθεν και μη ποιειται τον οικον του
2,J 2:16,P66,ποι ειται,ποιειται,substitution_morphological,πεν αρατε ταυτα εντευθεν μη ποι ειται τον οικον του πατρος μου,αραται ταυτα εντευθεν και μη ποιειται τον οικον του πατρος μου
2,J 2:16,P66,οι κον,οικον,substitution_morphological,τον οικον του πατρος μου οι κον εμποριου,τον οικον του πατρος μου οικον εμποριου
2,J 2:16,A,περιστε ρας,περιστερας,substitution_morphological,και τοις τας περιστε ρας πωλουσιν ει πεν αρατε ταυτα,και τοις τας περιστερας πωλουσιν ειπεν αρατε ταυτα εντευθε¯
2,J 2:16,A,ει πεν,ειπεν,substitution_morphological,τοις τας περιστε ρας πωλουσιν ει πεν αρατε ταυτα εντευθεν μη ποι,και τοις τας περιστερας πωλουσιν ειπεν αρατε ταυτα εντευθε¯ και μη
2,J 2:16,A,εντευθεν,εντευθε¯ και,substitution_morphological,πωλουσιν ει πεν αρατε ταυτα εντευθεν μη ποι ειται τον οικον,περιστερας πωλουσιν ειπεν αρατε ταυτα εντευθε¯ και μη ποιειτε τον οικον του
2,J 2:16,A,ποι ειται,ποιειτε,substitution_morphological,πεν αρατε ταυτα εντευθεν μη ποι ειται τον οικον του πατρος μου,αρατε ταυτα εντευθε¯ και μη ποιειτε τον οικον του πρς μου
2,J 2:16,A,πατρος,πρς,substitution_morphological,ποι ειται τον οικον του πατρος μου οι κον εμποριου,μη ποιειτε τον οικον του πρς μου οικον εμποριου
2,J 2:16,A,οι κον,οικον,substitution_morphological,τον οικον του πατρος μου οι κον εμποριου,τον οικον του πρς μου οικον εμποριου
2,J 2:16,B,περιστε ρας,περιστερας κατα,substitution_morphological,και τοις τας περιστε ρας πωλουσιν ει πεν αρατε ταυτα,και τοις τας περιστερας κατα πωλουσιν ειπεν αρα τε ταυτα
2,J 2:16,B,ει πεν αρατε,ειπεν αρα τε,substitution_morphological,τοις τας περιστε ρας πωλουσιν ει πεν αρατε ταυτα εντευθεν μη ποι ειται,τοις τας περιστερας κατα πωλουσιν ειπεν αρα τε ταυτα εντευθεν μη ποιειτε τον
2,J 2:16,B,ποι ειται,ποιειτε,substitution_morphological,πεν αρατε ταυτα εντευθεν μη ποι ειται τον οικον του πατρος μου,αρα τε ταυτα εντευθεν μη ποιειτε τον οικο¯ του πατρος μου
2,J 2:16,B,οικον,οικο¯,substitution_morphological,εντευθεν μη ποι ειται τον οικον του πατρος μου οι κον,ταυτα εντευθεν μη ποιειτε τον οικο¯ του πατρος μου οικο¯ εμποριου
2,J 2:16,B,οι κον,οικο¯,substitution_morphological,τον οικον του πατρος μου οι κον εμποριου,τον οικο¯ του πατρος μου οικο¯ εμποριου
2,J 2:17,P66,εμνησθησαν,εμνησθη σαν,substitution_morphological,εμνησθησαν οι μαθηται αυτου ο ϊωαννην,εμνησθη σαν οι μαθηται αυτου οτι γε'
2,J 2:17,P66,ο ϊωαννην τι ϊωαννην γεγραμμενον,οτι γε' γραμμενον,substitution_morphological,εμνησθησαν οι μαθηται αυτου ο ϊωαννην τι ϊωαννην γεγραμμενον εστιν ο ζηλος του οικου,εμνησθη σαν οι μαθηται αυτου οτι γε' γραμμενον εστιν οτι ο ζηλος του
2,J 2:17,P66,[ADD],οτι,addition,ϊωαννην τι ϊωαννην γεγραμμενον εστιν ο ζηλος του οικου σου,αυτου οτι γε' γραμμενον εστιν οτι ο ζηλος του οικου σου
2,J 2:17,P66,κατεφα γεται,καταφαγετε,substitution_morphological,ο ζηλος του οικου σου κατεφα γεται με,ο ζηλος του οικου σου καταφαγετε με
2,J 2:17,A,εμνησθησαν,Εμνησθησαν δε,substitution_morphological,εμνησθησαν οι μαθηται αυτου ο ϊωαννην,Εμνησθησαν δε οι μαθηται αυτου οτι γεγραμμενον
2,J 2:17,A,ο ϊωαννην τι ϊωαννην,οτι,substitution_lexical,εμνησθησαν οι μαθηται αυτου ο ϊωαννην τι ϊωαννην γεγραμμενον εστιν ο ζηλος του,Εμνησθησαν δε οι μαθηται αυτου οτι γεγραμμενον εστιν ο ζηλος του
