chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
10,J 10:3,P66,ονο μα,ονομα,substitution_morphological,ϊδια προ βατα φωνει κατ ονο μα και εξαγει αυτα,τα ϊδια προβατια' φωνι κατ ονομα και εξαγει αυτα
10,J 10:3,aleph,ανοιγει,ανυγει,substitution_morphological,τουτω ο θυρω ρος ανοιγει και τα προ βατα της,τουτω ο θυρω ρος ανυγει και τα προβατα της φω
10,J 10:3,aleph,προ βατα,προβατα,substitution_morphological,θυρω ρος ανοιγει και τα προ βατα της φωνης αυτου ακουει και,θυρω ρος ανυγει και τα προβατα της φω νης αυτου ακουει
10,J 10:3,aleph,φωνης,φω νης,substitution_morphological,και τα προ βατα της φωνης αυτου ακουει και τα ϊδια,ανυγει και τα προβατα της φω νης αυτου ακουει και τα ϊδια
10,J 10:3,aleph,προ βατα,προβα τα,substitution_morphological,αυτου ακουει και τα ϊδια προ βατα φωνει κατ ονο μα και,αυτου ακουει και τα ϊδια προβα τα φωνει κατ ονο μα και
10,J 10:3,A,θυρω ρος,θυ ρωρος,substitution_morphological,τουτω ο θυρω ρος ανοιγει και τα προ βατα,τουτω ο θυ ρωρος ανοιγει και τα προβατα της
10,J 10:3,A,προ βατα,προβατα,substitution_morphological,θυρω ρος ανοιγει και τα προ βατα της φωνης αυτου ακουει και,θυ ρωρος ανοιγει και τα προβατα της φωνης αυτου ακουει και
10,J 10:3,A,ϊδια προ βατα,ιδια προβατα,substitution_morphological,φωνης αυτου ακουει και τα ϊδια προ βατα φωνει κατ ονο μα και,φωνης αυτου ακουει και τα ιδια προβατα φωνει κατ ονομα και εξαγει
10,J 10:3,A,ονο μα,ονομα,substitution_morphological,ϊδια προ βατα φωνει κατ ονο μα και εξαγει αυτα,τα ιδια προβατα φωνει κατ ονομα και εξαγει αυτα
10,J 10:3,D,θυρω ρος,θυρουρος,substitution_morphological,τουτω ο θυρω ρος ανοιγει και τα προ βατα,τουτω ο θυρουρος ανοιγει και τα προβατα της
10,J 10:3,D,προ βατα,προβατα,substitution_morphological,θυρω ρος ανοιγει και τα προ βατα της φωνης αυτου ακουει και,ο θυρουρος ανοιγει και τα προβατα της φωνης αυτου ακουει και
10,J 10:3,D,[ADD],προβατα τα,addition,φωνης αυτου ακουει και τα ϊδια προ βατα φωνει κατ,φωνης αυτου ακουει και τα προβατα τα ϊδια φωνει κατ ονομα και
10,J 10:3,D,προ βατα,[OMIT],omission,αυτου ακουει και τα ϊδια προ βατα φωνει κατ ονο μα και,και τα προβατα τα ϊδια φωνει κατ ονομα και εξαγει
10,J 10:3,D,ονο μα,ονομα,substitution_morphological,ϊδια προ βατα φωνει κατ ονο μα και εξαγει αυτα,προβατα τα ϊδια φωνει κατ ονομα και εξαγει αυτα
10,J 10:4,P66,οτα¯,οταν,substitution_morphological,οτα¯ τα ϊδια παντα εκβαλη εμπροσθεν,οταν τα ϊδια εκβαλη' παντα παντα
10,J 10:4,P66,[ADD],εκβαλη',addition,οτα¯ τα ϊδια παντα εκβαλη εμπροσθεν αυτων πο,οταν τα ϊδια εκβαλη' παντα παντα εκβαλη' εμπροσθεν αυτων
10,J 10:4,P66,εκβαλη,παντα εκβαλη',substitution_morphological,οτα¯ τα ϊδια παντα εκβαλη εμπροσθεν αυτων πο ρευεται και,οταν τα ϊδια εκβαλη' παντα παντα εκβαλη' εμπροσθεν αυτων πορευεται και τα
10,J 10:4,P66,πο ρευεται,πορευεται,substitution_morphological,ϊδια παντα εκβαλη εμπροσθεν αυτων πο ρευεται και τα προβατα αυτω ακολουθει,παντα παντα εκβαλη' εμπροσθεν αυτων πορευεται και τα προβατα αυ τω
10,J 10:4,P66,αυτω,αυ τω,substitution_morphological,πο ρευεται και τα προβατα αυτω ακολουθει οτι οιδασι την φωνην,αυτων πορευεται και τα προβατα αυ τω ακολουθει οτι οιδασι αυ του
10,J 10:4,P66,[ADD],αυ του,addition,προβατα αυτω ακολουθει οτι οιδασι την φωνην αυ του,αυ τω ακολουθει οτι οιδασι αυ του την φωνην
10,J 10:4,P66,αυ του,[OMIT],omission,ακολουθει οτι οιδασι την φωνην αυ του,οιδασι αυ του την φωνην
10,J 10:4,aleph,οτα¯,οταν,substitution_morphological,οτα¯ τα ϊδια παντα εκβαλη εμπροσθεν,οταν τα ϊδια παντα εκβα λη
10,J 10:4,aleph,εκβαλη,εκβα λη,substitution_morphological,οτα¯ τα ϊδια παντα εκβαλη εμπροσθεν αυτων πο ρευεται και,οταν τα ϊδια παντα εκβα λη εμπροσθεν αυτων πορευεται και τα
10,J 10:4,aleph,πο ρευεται,πορευεται,substitution_morphological,ϊδια παντα εκβαλη εμπροσθεν αυτων πο ρευεται και τα προβατα αυτω ακολουθει,παντα εκβα λη εμπροσθεν αυτων πορευεται και τα προβατα αυτω ακολουθι
10,J 10:4,aleph,ακολουθει οτι οιδασι,ακολουθι ο τι οιδασιν,substitution_morphological,ρευεται και τα προβατα αυτω ακολουθει οτι οιδασι την φωνην αυ του,πορευεται και τα προβατα αυτω ακολουθι ο τι οιδασιν την φω νην αυτου
10,J 10:4,aleph,φωνην αυ του,φω νην αυτου,substitution_morphological,αυτω ακολουθει οτι οιδασι την φωνην αυ του,ακολουθι ο τι οιδασιν την φω νην αυτου
10,J 10:4,A,οτα¯,και οταν,substitution_morphological,οτα¯ τα ϊδια παντα εκβαλη εμπροσθεν,και οταν τα ιδια προβατα εκβαλη εμπροσθεν
10,J 10:4,A,ϊδια παντα,ιδια προβατα,substitution_morphological,οτα¯ τα ϊδια παντα εκβαλη εμπροσθεν αυτων πο ρευεται,και οταν τα ιδια προβατα εκβαλη εμπροσθεν αυτων πορευετε και
10,J 10:4,A,πο ρευεται,πορευετε,substitution_morphological,ϊδια παντα εκβαλη εμπροσθεν αυτων πο ρευεται και τα προβατα αυτω ακολουθει,ιδια προβατα εκβαλη εμπροσθεν αυτων πορευετε και τα προβατα αυτω ακολου
10,J 10:4,A,ακολουθει,ακολου θει,substitution_morphological,ρευεται και τα προβατα αυτω ακολουθει οτι οιδασι την φωνην αυ,πορευετε και τα προβατα αυτω ακολου θει οτι οιδασιν την φωνην αυτου
10,J 10:4,A,αυ του,αυτου,substitution_morphological,ακολουθει οτι οιδασι την φωνην αυ του,θει οτι οιδασιν την φωνην αυτου
10,J 10:4,D,οτα¯,και οταν,substitution_morphological,οτα¯ τα ϊδια παντα εκβαλη εμπροσθεν,και οταν τα ϊδια παντα εκβαλη ενπροσθεν
10,J 10:4,D,εμπροσθεν,ενπροσθεν,substitution_morphological,οτα¯ τα ϊδια παντα εκβαλη εμπροσθεν αυτων πο ρευεται και τα,οταν τα ϊδια παντα εκβαλη ενπροσθεν αυτων πορευεται και τα προβατα
10,J 10:4,D,πο ρευεται,πορευεται,substitution_morphological,ϊδια παντα εκβαλη εμπροσθεν αυτων πο ρευεται και τα προβατα αυτω ακολουθει,ϊδια παντα εκβαλη ενπροσθεν αυτων πορευεται και τα προβατα αυτω ακολουθει
10,J 10:4,D,οιδασι,οιδασιν αυτου,substitution_morphological,τα προβατα αυτω ακολουθει οτι οιδασι την φωνην αυ του,τα προβατα αυτω ακολουθει οτι οιδασιν αυτου την φωνην
10,J 10:4,D,αυ του,[OMIT],omission,ακολουθει οτι οιδασι την φωνην αυ του,οτι οιδασιν αυτου την φωνην
10,J 10:5,P66,αλλοτριω,αλ'λοτριω,substitution_morphological,αλλοτριω δε ου μη ακολουθησουσιν αλ,αλ'λοτριω δε ου μη ακολουθησωσιν αλ'
10,J 10:5,P66,ακολουθησουσιν αλ,ακολουθησωσιν αλ',substitution_morphological,αλλοτριω δε ου μη ακολουθησουσιν αλ λα φευξονται απ αυτου οτι,αλ'λοτριω δε ου μη ακολουθησωσιν αλ' λα φευξονται απ απ αυτου
10,J 10:5,P66,[ADD],απ,addition,ακολουθησουσιν αλ λα φευξονται απ αυτου οτι ουκ οιδασι των,ακολουθησωσιν αλ' λα φευξονται απ απ αυτου οτι ου κ οιδασι
10,J 10:5,P66,ουκ,ου κ,substitution_morphological,λα φευξονται απ αυτου οτι ουκ οιδασι των αλ λοτριων την,φευξονται απ απ αυτου οτι ου κ οιδασι των αλλοτριων την φωνην
10,J 10:5,P66,αλ λοτριων,αλλοτριων,substitution_morphological,αυτου οτι ουκ οιδασι των αλ λοτριων την φωνη¯,οτι ου κ οιδασι των αλλοτριων την φωνην
10,J 10:5,P66,φωνη¯,φωνην,substitution_morphological,οιδασι των αλ λοτριων την φωνη¯,κ οιδασι των αλλοτριων την φωνην
10,J 10:5,aleph,αλλοτριω,αλλοτρι ω,substitution_morphological,αλλοτριω δε ου μη ακολουθησουσιν αλ,αλλοτρι ω δε ου μη ακολου θησωσιν
10,J 10:5,aleph,ακολουθησουσιν αλ λα φευξονται,ακολου θησωσιν αλλα φευ ξονται,substitution_morphological,αλλοτριω δε ου μη ακολουθησουσιν αλ λα φευξονται απ αυτου οτι ουκ οιδασι,αλλοτρι ω δε ου μη ακολου θησωσιν αλλα φευ ξονται απ αυτου οτι ουκ οιδασι
10,J 10:5,aleph,των αλ λοτριων,τω¯ αλλοτριων,substitution_morphological,απ αυτου οτι ουκ οιδασι των αλ λοτριων την φωνη¯,απ αυτου οτι ουκ οιδασι τω¯ αλλοτριων την φωνην
10,J 10:5,aleph,φωνη¯,φωνην,substitution_morphological,οιδασι των αλ λοτριων την φωνη¯,ουκ οιδασι τω¯ αλλοτριων την φωνην
10,J 10:5,A,ακολουθησουσιν αλ λα φευξονται,ακο λουθησουσιν αλλα φευξον ται,substitution_morphological,αλλοτριω δε ου μη ακολουθησουσιν αλ λα φευξονται απ αυτου οτι ουκ οιδασι,αλλοτριω δε ου μη ακο λουθησουσιν αλλα φευξον ται απ αυτου οτι ουκ οιδασιν
10,J 10:5,A,αλ λοτριων,αλλοτριων,substitution_morphological,αυτου οτι ουκ οιδασι των αλ λοτριων την φωνη¯,αυτου οτι ουκ οιδασιν των αλλοτριων την φωνη¯
10,J 10:5,D,αλ λα,αλλα,substitution_morphological,αλλοτριω δε ου μη ακολουθησουσιν αλ λα φευξονται απ αυτου οτι ουκ,αλλοτριω δε ου μη ακολουθησουσιν αλλα φευξονται απ αυτου οτι ουκ
10,J 10:5,D,αλ λοτριων,αλλοτριων,substitution_morphological,αυτου οτι ουκ οιδασι των αλ λοτριων την φωνη¯,αυτου οτι ουκ οιδασιν των αλλοτριων την φωνην
10,J 10:5,D,φωνη¯,φωνην,substitution_morphological,οιδασι των αλ λοτριων την φωνη¯,ουκ οιδασιν των αλλοτριων την φωνην
10,J 10:6,P66,παροιμι αν,παροιμιαν,substitution_morphological,ταυτην την παροιμι αν ειπεν αυτοις ο ις ε,Ταυτην την παροιμιαν ειπεν αυτοις ο ις εκεινοι
10,J 10:6,P66,ε κεινοι,εκεινοι,substitution_morphological,αν ειπεν αυτοις ο ις ε κεινοι δε ουκ εγνωσα¯ τινα ην,παροιμιαν ειπεν αυτοις ο ις εκεινοι δε ουκ εγνω¯ εγνωσαν τι
10,J 10:6,P66,εγνωσα¯,εγνω¯ εγνωσαν τι,substitution_morphological,ις ε κεινοι δε ουκ εγνωσα¯ τινα ην α ελαλει αυτοις,ο ις εκεινοι δε ουκ εγνω¯ εγνωσαν τι τινα ην α ελαλει αυτοις
10,J 10:6,aleph,παροιμι αν,παροιμιαν,substitution_morphological,ταυτην την παροιμι αν ειπεν αυτοις ο ις ε,ταυτην την παροιμιαν ειπεν αυτοις ο ις και
10,J 10:6,aleph,ε κεινοι,και εκινοι,substitution_morphological,αν ειπεν αυτοις ο ις ε κεινοι δε ουκ εγνωσα¯ τινα ην,παροιμιαν ειπεν αυτοις ο ις και εκινοι δε ουκ εγνωσαν τινα ην
10,J 10:6,aleph,εγνωσα¯,εγνωσαν,substitution_morphological,ις ε κεινοι δε ουκ εγνωσα¯ τινα ην α ελαλει αυτοις,ις και εκινοι δε ουκ εγνωσαν τινα ην α ελαλει αυτοις
10,J 10:6,A,παροιμι αν,παροιμιαν,substitution_morphological,ταυτην την παροιμι αν ειπεν αυτοις ο ις ε,Ταυτην την παροιμιαν ειπεν αυτοις ο ις εκεινοι
10,J 10:6,A,ε κεινοι,εκεινοι,substitution_morphological,αν ειπεν αυτοις ο ις ε κεινοι δε ουκ εγνωσα¯ τινα ην,παροιμιαν ειπεν αυτοις ο ις εκεινοι δε ουκ ε γνωσαν τινα
10,J 10:6,A,εγνωσα¯,ε γνωσαν,substitution_morphological,ις ε κεινοι δε ουκ εγνωσα¯ τινα ην α ελαλει αυτοις,ο ις εκεινοι δε ουκ ε γνωσαν τινα ην α ελαλει αυτοις
10,J 10:6,D,παροιμι αν,παροιμιαν,substitution_morphological,ταυτην την παροιμι αν ειπεν αυτοις ο ις ε,ταυτην την παροιμιαν ειπεν αυτοις ο ιης εκεινοι
10,J 10:6,D,ις ε κεινοι,ιης εκεινοι,substitution_morphological,παροιμι αν ειπεν αυτοις ο ις ε κεινοι δε ουκ εγνωσα¯ τινα ην,την παροιμιαν ειπεν αυτοις ο ιης εκεινοι δε ουκ εγνωσαν τινα ην
10,J 10:6,D,εγνωσα¯,εγνωσαν,substitution_morphological,ις ε κεινοι δε ουκ εγνωσα¯ τινα ην α ελαλει αυτοις,ο ιης εκεινοι δε ουκ εγνωσαν τινα ην α ελαλει αυτοις
10,J 10:7,P66,παλιν,αυτοις ο,substitution_lexical,ειπεν ουν παλιν ις αμη¯ αμην ϋμιν λεγω,ειπεν ουν αυτοις ο ις αμην αμην λεγω ϋμιν
10,J 10:7,P66,αμη¯,[OMIT],omission,ειπεν ουν παλιν ις αμη¯ αμην ϋμιν λεγω εγω ειμι,ειπεν ουν αυτοις ο ις αμην αμην λεγω ϋμιν οτι
10,J 10:7,P66,[ADD],αμην λεγω,addition,ουν παλιν ις αμη¯ αμην ϋμιν λεγω εγω ειμι η,ουν αυτοις ο ις αμην αμην λεγω ϋμιν οτι εγω ειμι η
10,J 10:7,P66,λεγω,οτι,substitution_lexical,παλιν ις αμη¯ αμην ϋμιν λεγω εγω ειμι η θυρα των,ις αμην αμην λεγω ϋμιν οτι εγω ειμι η θυρα των
10,J 10:7,P66,προβα των,προβατων,substitution_morphological,εγω ειμι η θυρα των προβα των,εγω ειμι η θυρα των προβατων
10,J 10:7,aleph,[ADD],ο τοις παλιν,addition,ειπεν ουν παλιν ις αμη¯ αμην,ειπεν ο τοις παλιν ουν αυτοις παλιν ουν αυτοις
10,J 10:7,aleph,[ADD],αυτοις,addition,ειπεν ουν παλιν ις αμη¯ αμην ϋμιν,ειπεν ο τοις παλιν ουν αυτοις παλιν ουν αυτοις ουν αυτοις
10,J 10:7,aleph,[ADD],ουν αυτοις ουν αυτοις παλιν ο,addition,ειπεν ουν παλιν ις αμη¯ αμην ϋμιν λεγω,τοις παλιν ουν αυτοις παλιν ουν αυτοις ουν αυτοις παλιν ο ις αμη¯ αμην λεγω ϋμιν
10,J 10:7,aleph,[ADD],λεγω,addition,ουν παλιν ις αμη¯ αμην ϋμιν λεγω εγω ειμι η,παλιν ο ις αμη¯ αμην λεγω ϋμιν οτι εγω ειμι η
10,J 10:7,aleph,λεγω,οτι,substitution_lexical,παλιν ις αμη¯ αμην ϋμιν λεγω εγω ειμι η θυρα των,ις αμη¯ αμην λεγω ϋμιν οτι εγω ειμι η θυ ρα
10,J 10:7,aleph,θυρα,θυ ρα,substitution_morphological,ϋμιν λεγω εγω ειμι η θυρα των προβα των,ϋμιν οτι εγω ειμι η θυ ρα των προβατω¯
10,J 10:7,aleph,προβα των,προβατω¯,substitution_morphological,εγω ειμι η θυρα των προβα των,ειμι η θυ ρα των προβατω¯
10,J 10:7,A,[ADD],αυτοις,addition,ειπεν ουν παλιν ις αμη¯ αμην ϋμιν,Ειπεν ουν αυτοις παλιν ο ις αμην αμην
10,J 10:7,A,[ADD],ο,addition,ειπεν ουν παλιν ις αμη¯ αμην ϋμιν λεγω,Ειπεν ουν αυτοις παλιν ο ις αμην αμην λεγω υμιν
10,J 10:7,A,αμη¯,[OMIT],omission,ειπεν ουν παλιν ις αμη¯ αμην ϋμιν λεγω εγω ειμι,ουν αυτοις παλιν ο ις αμην αμην λεγω υμιν οτι
10,J 10:7,A,ϋμιν,αμην,substitution_morphological,ουν παλιν ις αμη¯ αμην ϋμιν λεγω εγω ειμι η θυρα,αυτοις παλιν ο ις αμην αμην λεγω υμιν οτι ε γω
10,J 10:7,A,εγω,υμιν οτι ε γω,substitution_lexical,ις αμη¯ αμην ϋμιν λεγω εγω ειμι η θυρα των προβα,ο ις αμην αμην λεγω υμιν οτι ε γω ειμι η θυρα των προβατω¯
10,J 10:7,A,προβα των,προβατω¯,substitution_morphological,εγω ειμι η θυρα των προβα των,γω ειμι η θυρα των προβατω¯
10,J 10:7,D,ις αμη¯,αυτοις ο ιης,substitution_lexical,ειπεν ουν παλιν ις αμη¯ αμην ϋμιν λεγω εγω ειμι,ειπεν ουν παλιν αυτοις ο ιης αμην αμην λεγω ϋμειν οτι
10,J 10:7,D,ϋμιν,αμην,substitution_morphological,ουν παλιν ις αμη¯ αμην ϋμιν λεγω εγω ειμι η θυρα,παλιν αυτοις ο ιης αμην αμην λεγω ϋμειν οτι εγω ειμι
10,J 10:7,D,[ADD],ϋμειν οτι,addition,ις αμη¯ αμην ϋμιν λεγω εγω ειμι η θυρα των,ο ιης αμην αμην λεγω ϋμειν οτι εγω ειμι η θυρα των
10,J 10:7,D,προβα των,προβατων,substitution_morphological,εγω ειμι η θυρα των προβα των,εγω ειμι η θυρα των προβατων
10,J 10:8,P66,παντες,πα¯ τες,substitution_morphological,παντες οσοι ηλ θον προ εμου,πα¯ τες οσοι ηλθον προ εμου κλε
10,J 10:8,P66,ηλ θον,ηλθον,substitution_morphological,παντες οσοι ηλ θον προ εμου κλεπται εισιν και,πα¯ τες οσοι ηλθον προ εμου κλε πτε εισιν
10,J 10:8,P66,κλεπται,κλε πτε,substitution_morphological,οσοι ηλ θον προ εμου κλεπται εισιν και λησται αλλ ου,τες οσοι ηλθον προ εμου κλε πτε εισιν και λησται αλλ ουκ
10,J 10:8,P66,ου κ ηκουσαν,ουκ η κουσαν,substitution_morphological,κλεπται εισιν και λησται αλλ ου κ ηκουσαν αυτων τα προβατα,πτε εισιν και λησται αλλ ουκ η κουσαν αυτων τα προβατα
10,J 10:8,aleph,ηλ θον,ηλθο¯,substitution_morphological,παντες οσοι ηλ θον προ εμου κλεπται εισιν και,παντες οσοι ηλθο¯ προ εμου κλεπται εισιν και
10,J 10:8,aleph,ου κ ηκουσαν,ουκ η κουσαν,substitution_morphological,κλεπται εισιν και λησται αλλ ου κ ηκουσαν αυτων τα προβατα,κλεπται εισιν και λησται αλλ ουκ η κουσαν αυτων τα προβατα
10,J 10:8,A,ηλ θον,ηλθον,substitution_morphological,παντες οσοι ηλ θον προ εμου κλεπται εισιν και,παντες οσοι ηλθον προ εμου κλεπται εισιν και
10,J 10:8,D,παντες,[OMIT],omission,παντες οσοι ηλ θον προ εμου,οσοι ηλθον προ εμου κλεπται
10,J 10:8,D,ηλ θον,ηλθον,substitution_morphological,παντες οσοι ηλ θον προ εμου κλεπται εισιν και,οσοι ηλθον προ εμου κλεπται εισιν και
10,J 10:8,D,αλλ ου κ,αλλα ουκ,substitution_morphological,εμου κλεπται εισιν και λησται αλλ ου κ ηκουσαν αυτων τα προβατα,εμου κλεπται εισιν και λησται αλλα ουκ ηκουσαν αυτων τα προβατα
10,J 10:9,P66,εγω,ε γω,substitution_morphological,εγω ειμι η θυ ρα δι,ε γω ειμι η θυρα δι εμου
10,J 10:9,P66,θυ ρα,θυρα,substitution_morphological,εγω ειμι η θυ ρα δι εμου εαν τις εισελ,ε γω ειμι η θυρα δι εμου εαν τις' εισελθη
10,J 10:9,P66,τις εισελ θη,τις' εισελθη,substitution_morphological,θυ ρα δι εμου εαν τις εισελ θη σωθησεται και εισ ελευσεται και,η θυρα δι εμου εαν τις' εισελθη σωθησεται και εισε' λευσεται και
10,J 10:9,P66,εισ ελευσεται,εισε' λευσεται,substitution_morphological,τις εισελ θη σωθησεται και εισ ελευσεται και εξελευ σεται και νομην,εαν τις' εισελθη σωθησεται και εισε' λευσεται και εξελευσετε και νομην ευρησει
10,J 10:9,P66,εξελευ σεται,εξελευσετε,substitution_morphological,σωθησεται και εισ ελευσεται και εξελευ σεται και νομην ευρη σει,σωθησεται και εισε' λευσεται και εξελευσετε και νομην ευρησει
10,J 10:9,P66,ευρη σει,ευρησει,substitution_morphological,και εξελευ σεται και νομην ευρη σει,λευσεται και εξελευσετε και νομην ευρησει
10,J 10:9,aleph,[ADD],η,addition,εγω ειμι η θυ ρα δι,εγω η ειμι η θυρα δι εμου
10,J 10:9,aleph,θυ ρα,θυρα,substitution_morphological,εγω ειμι η θυ ρα δι εμου εαν τις εισελ,εγω η ειμι η θυρα δι εμου εαν τις εισελθη
10,J 10:9,aleph,εισελ θη,εισελθη,substitution_morphological,ρα δι εμου εαν τις εισελ θη σωθησεται και εισ ελευσεται και,θυρα δι εμου εαν τις εισελθη σωθησεται και ει σελευσεται και
10,J 10:9,aleph,εισ ελευσεται,ει σελευσεται,substitution_morphological,τις εισελ θη σωθησεται και εισ ελευσεται και εξελευ σεται και νομην,εαν τις εισελθη σωθησεται και ει σελευσεται και εξελευσεται και νομην ευρησει
10,J 10:9,aleph,εξελευ σεται,εξελευσεται,substitution_morphological,σωθησεται και εισ ελευσεται και εξελευ σεται και νομην ευρη σει,σωθησεται και ει σελευσεται και εξελευσεται και νομην ευρησει
10,J 10:9,aleph,ευρη σει,ευρησει,substitution_morphological,και εξελευ σεται και νομην ευρη σει,σελευσεται και εξελευσεται και νομην ευρησει
10,J 10:9,A,θυ ρα,θυρα,substitution_morphological,εγω ειμι η θυ ρα δι εμου εαν τις εισελ,εγω ειμι η θυρα δι εμου εαν τις εισελθη
10,J 10:9,A,εισελ θη,εισελθη,substitution_morphological,ρα δι εμου εαν τις εισελ θη σωθησεται και εισ ελευσεται και,θυρα δι εμου εαν τις εισελθη σωθησεται και εισελευ σεται και
10,J 10:9,A,εισ ελευσεται και εξελευ,εισελευ,substitution_lexical,τις εισελ θη σωθησεται και εισ ελευσεται και εξελευ σεται και νομην ευρη σει,εαν τις εισελθη σωθησεται και εισελευ σεται και εξελευσεται και νο
10,J 10:9,A,νομην ευρη σει,εξελευσεται και νο μην ευρησει,substitution_morphological,ελευσεται και εξελευ σεται και νομην ευρη σει,σωθησεται και εισελευ σεται και εξελευσεται και νο μην ευρησει
10,J 10:9,D,θυ ρα,θυρα,substitution_morphological,εγω ειμι η θυ ρα δι εμου εαν τις εισελ,εγω ειμι η θυρα δι εμου εαν τις εισελθη
10,J 10:9,D,εισελ θη,εισελθη,substitution_morphological,ρα δι εμου εαν τις εισελ θη σωθησεται και εισ ελευσεται και,θυρα δι εμου εαν τις εισελθη σωθησεται και εισελευσεται και εξελευσεται
10,J 10:9,D,εισ ελευσεται,εισελευσεται,substitution_morphological,τις εισελ θη σωθησεται και εισ ελευσεται και εξελευ σεται και νομην,εαν τις εισελθη σωθησεται και εισελευσεται και εξελευσεται και νομην ευρησει
10,J 10:9,D,εξελευ σεται,εξελευσεται,substitution_morphological,σωθησεται και εισ ελευσεται και εξελευ σεται και νομην ευρη σει,εισελθη σωθησεται και εισελευσεται και εξελευσεται και νομην ευρησει κατ ιωαν
10,J 10:9,D,ευρη σει,ευρησει κατ ιωαν,substitution_morphological,και εξελευ σεται και νομην ευρη σει,εισελευσεται και εξελευσεται και νομην ευρησει κατ ιωαν
10,J 10:10,P66,[ADD],κλεπης,addition,ο κλεπτης ουκ ερ χεται ϊν,ο κλεπης κλεπτης ου κ ερχεται ει
10,J 10:10,P66,ουκ ερ χεται ϊν,ου κ ερχεται,substitution_morphological,ο κλεπτης ουκ ερ χεται ϊν ει μη ϊνα κλεψη και,ο κλεπης κλεπτης ου κ ερχεται ει μη εινα κεψη κλεψη
10,J 10:10,P66,ϊνα,εινα κεψη,substitution_morphological,ερ χεται ϊν ει μη ϊνα κλεψη και θυση και απολεση,ου κ ερχεται ει μη εινα κεψη κλεψη και θυση και απολεση
10,J 10:10,P66,ηλθον,ηλθο¯,substitution_morphological,και θυση και απολεση εγω ηλθον ϊνα ζωην ε χωσιν και,και θυση και απολεση εγω ηλθο¯ ϊνα ζωην εχωσιν και περισσο¯
10,J 10:10,P66,ε χωσιν,εχωσιν,substitution_morphological,απολεση εγω ηλθον ϊνα ζωην ε χωσιν και περισσον ε χωσιν,απολεση εγω ηλθο¯ ϊνα ζωην εχωσιν και περισσο¯ εχωσιν
10,J 10:10,P66,περισσον ε χωσιν,περισσο¯ εχωσιν,substitution_morphological,ϊνα ζωην ε χωσιν και περισσον ε χωσιν,ηλθο¯ ϊνα ζωην εχωσιν και περισσο¯ εχωσιν
10,J 10:10,aleph,ϊν,[OMIT],omission,ο κλεπτης ουκ ερ χεται ϊν ει μη ϊνα κλεψη και,ο κλεπτης ουκ ερ χεται ει μη ϊνα κλεψη και
10,J 10:10,aleph,ζωην ε χωσιν,ζωη¯ αιωνιον εχωσι¯,substitution_morphological,και απολεση εγω ηλθον ϊνα ζωην ε χωσιν και περισσον ε χωσιν,και απολεση εγω ηλθον ϊνα ζωη¯ αιωνιον εχωσι¯ και περισσον ε χωσιν
10,J 10:10,A,ερ χεται ϊν,ερχεται ι,substitution_morphological,ο κλεπτης ουκ ερ χεται ϊν ει μη ϊνα κλεψη και,ο κλεπτης ουκ ερχεται ι ει μη ινα κλεψη και
10,J 10:10,A,θυση,θυ ση,substitution_morphological,ει μη ϊνα κλεψη και θυση και απολεση εγω ηλθον ϊνα,ει μη ινα κλεψη και θυ ση και απολεση εγω ηλθον ινα
10,J 10:10,A,ε χωσιν,εχωσιν,substitution_morphological,απολεση εγω ηλθον ϊνα ζωην ε χωσιν και περισσον ε χωσιν,απολεση εγω ηλθον ινα ζωην εχωσιν και περισ σον εχωσιν
10,J 10:10,A,περισσον ε χωσιν,περισ σον εχωσιν,substitution_morphological,ϊνα ζωην ε χωσιν και περισσον ε χωσιν,ηλθον ινα ζωην εχωσιν και περισ σον εχωσιν
10,J 10:10,D,ερ χεται ϊν,ερχεται,substitution_morphological,ο κλεπτης ουκ ερ χεται ϊν ει μη ϊνα κλεψη και,ο κλεπτης ουκ ερχεται ει μη ϊνα κλεψη και
10,J 10:10,D,[ADD],δε,addition,και θυση και απολεση εγω ηλθον ϊνα ζωην ε χωσιν,και θυση και απολεση εγω δε ηλθον ϊνα ζωην εχωσιν
10,J 10:10,D,ε χωσιν και περισσον ε χωσιν,εχωσιν,substitution_lexical,απολεση εγω ηλθον ϊνα ζωην ε χωσιν και περισσον ε χωσιν,εγω δε ηλθον ϊνα ζωην εχωσιν
10,J 10:11,P66,καλος,καλος',substitution_morphological,εγω ειμι ο ποιμην ο καλος ο ποιμην ο κα λος,εγω ειμι ο ποιμην ο καλος' ο ποιμην ο κα λος
10,J 10:11,P66,προ βατων,προβατων,substitution_morphological,ψυχην αυτου τιθησιν ϋπερ των προ βατων,ψυχην αυτου τιθησιν υπερ των προβατων
10,J 10:11,aleph,κα λος,καλος,substitution_morphological,ο καλος ο ποιμην ο κα λος την ψυχην αυτου τιθησιν ϋπερ,ο καλος ο ποιμην ο καλος την ψυχην αυτου διδωσιν τιθησιν
10,J 10:11,aleph,[ADD],διδωσιν,addition,κα λος την ψυχην αυτου τιθησιν ϋπερ των προ βατων,ο καλος την ψυχην αυτου διδωσιν τιθησιν ϋπερ τω¯ προβατων
10,J 10:11,aleph,των προ βατων,τω¯ προβατων,substitution_morphological,την ψυχην αυτου τιθησιν ϋπερ των προ βατων,ψυχην αυτου διδωσιν τιθησιν ϋπερ τω¯ προβατων
