chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
4,J 4:36,D,αιωνιο¯ ινα,αιωνιον ϊνα,substitution_morphological,συνα γει καρπον εις ζωην αιωνιο¯ ινα και ο σπειρων ομου χαιρη,και συναγει καρπον εις ζωην αιωνιον ϊνα και ο σπειρων και ο
4,J 4:36,D,ομου χαιρη,[OMIT],omission,αιωνιο¯ ινα και ο σπειρων ομου χαιρη και ο θεριζων,αιωνιον ϊνα και ο σπειρων και ο θεριζων ομου χαρη
4,J 4:36,D,[ADD],ομου χαρη,addition,ομου χαιρη και ο θεριζων,ο σπειρων και ο θεριζων ομου χαρη
4,J 4:37,P66,τουτω,του τω,substitution_morphological,Εν γαρ τουτω ο λογος εστιν ο αληθεινος,εν γαρ του τω ο λογος εστιν ο αληθινος
4,J 4:37,P66,[ADD],αλος,addition,λογος εστιν ο αληθεινος οτι αλλος εστι¯ ο σπειρων και,λογος εστιν ο αληθινος οτι αλος αλλος εστιν ο σπειρων και
4,J 4:37,P66,εστι¯,εστιν,substitution_morphological,εστιν ο αληθεινος οτι αλλος εστι¯ ο σπειρων και αλλος ο,ο αληθινος οτι αλος αλλος εστιν ο σπειρων και αλλος ο
4,J 4:37,P66,θεριζω¯,θεριζων,substitution_morphological,ο σπειρων και αλλος ο θεριζω¯,ο σπειρων και αλλος ο θεριζων
4,J 4:37,aleph,αληθεινος,α ληθινος,substitution_morphological,τουτω ο λογος εστιν ο αληθεινος οτι αλλος εστι¯ ο σπειρων,τουτω ο λογος εστιν ο α ληθινος οτι αλλος εστιν ο σπιρων
4,J 4:37,aleph,εστι¯,εστιν,substitution_morphological,εστιν ο αληθεινος οτι αλλος εστι¯ ο σπειρων και αλλος ο,ο α ληθινος οτι αλλος εστιν ο σπιρων και αλλος ο
4,J 4:37,aleph,θεριζω¯,θεριζων,substitution_morphological,ο σπειρων και αλλος ο θεριζω¯,ο σπιρων και αλλος ο θεριζων
4,J 4:37,B,εστιν ο αληθεινος,εστι¯ αληθινος,substitution_morphological,Εν γαρ τουτω ο λογος εστιν ο αληθεινος οτι αλλος εστι¯ ο σπειρων,εν γαρ τουτω ο λογος εστι¯ αληθινος οτι αλλος ε στιν ο
4,J 4:37,B,εστι¯,ε στιν,substitution_morphological,εστιν ο αληθεινος οτι αλλος εστι¯ ο σπειρων και αλλος ο,λογος εστι¯ αληθινος οτι αλλος ε στιν ο σπειρων και αλλος ο
4,J 4:37,B,θεριζω¯,θεριζων,substitution_morphological,ο σπειρων και αλλος ο θεριζω¯,ο σπειρων και αλλος ο θεριζων
4,J 4:37,D,[ADD],εστιν κατ ιωαν,addition,Εν γαρ τουτω ο λογος εστιν ο αληθεινος,εν γαρ τουτω εστιν κατ ιωαν ο λογος ο αληθεινος οτι
4,J 4:37,D,εστιν,[OMIT],omission,Εν γαρ τουτω ο λογος εστιν ο αληθεινος οτι αλλος εστι¯,εστιν κατ ιωαν ο λογος ο αληθεινος οτι αλλος εστιν
4,J 4:37,D,εστι¯,εστιν,substitution_morphological,εστιν ο αληθεινος οτι αλλος εστι¯ ο σπειρων και αλλος ο,λογος ο αληθεινος οτι αλλος εστιν ο σπειρων και αλλος ο
4,J 4:37,D,θεριζω¯,θεριζων,substitution_morphological,ο σπειρων και αλλος ο θεριζω¯,ο σπειρων και αλλος ο θεριζων
4,J 4:38,P66,απεστειλα υμας θεριζει¯,απεστιλα ϋμας θεριζειν,substitution_morphological,εγω απεστειλα υμας θεριζει¯ ο ουχ υμεις κεκοπιακατε αλλοι,εγω απεστιλα ϋμας θεριζειν ο ουχ ϋμεις κεκοπια κατε
4,J 4:38,P66,υμεις κεκοπιακατε αλλοι,ϋμεις κεκοπια κατε αλ'λοι,substitution_morphological,απεστειλα υμας θεριζει¯ ο ουχ υμεις κεκοπιακατε αλλοι κεκοπιακασιν και υ μεις εις,απεστιλα ϋμας θεριζειν ο ουχ ϋμεις κεκοπια κατε αλ'λοι κεκοπιακασιν και ϋμεις εις τον
4,J 4:38,P66,υ μεις,ϋμεις,substitution_morphological,υμεις κεκοπιακατε αλλοι κεκοπιακασιν και υ μεις εις τον κοπον αυτω¯ εισεληλυθατε,κεκοπια κατε αλ'λοι κεκοπιακασιν και ϋμεις εις τον κοπον αυτων ει
4,J 4:38,P66,αυτω¯ εισεληλυθατε,αυτων ει κγ σεληλυθαται,substitution_morphological,υ μεις εις τον κοπον αυτω¯ εισεληλυθατε,και ϋμεις εις τον κοπον αυτων ει κγ σεληλυθαται
4,J 4:38,aleph,απεστειλα υμας θεριζει¯,απεσταλκα ϋμας θεριζειν,substitution_morphological,εγω απεστειλα υμας θεριζει¯ ο ουχ υμεις κεκοπιακατε αλλοι,εγω απεσταλκα ϋμας θεριζειν ο ουχ ϋμεις κεκο πιακατε
4,J 4:38,aleph,υμεις κεκοπιακατε,ϋμεις κεκο πιακατε,substitution_morphological,απεστειλα υμας θεριζει¯ ο ουχ υμεις κεκοπιακατε αλλοι κεκοπιακασιν και υ μεις,απεσταλκα ϋμας θεριζειν ο ουχ ϋμεις κεκο πιακατε αλλοι κε κοπιακασιν και ϋμεις
4,J 4:38,aleph,κεκοπιακασιν,κε κοπιακασιν,substitution_morphological,ο ουχ υμεις κεκοπιακατε αλλοι κεκοπιακασιν και υ μεις εις τον,ουχ ϋμεις κεκο πιακατε αλλοι κε κοπιακασιν και ϋμεις εις τον κο
4,J 4:38,aleph,υ μεις,ϋμεις,substitution_morphological,υμεις κεκοπιακατε αλλοι κεκοπιακασιν και υ μεις εις τον κοπον αυτω¯ εισεληλυθατε,πιακατε αλλοι κε κοπιακασιν και ϋμεις εις τον κο πον αυτων
4,J 4:38,aleph,κοπον αυτω¯ εισεληλυθατε,κο πον αυτων εισε ληλυθατε,substitution_morphological,και υ μεις εις τον κοπον αυτω¯ εισεληλυθατε,κοπιακασιν και ϋμεις εις τον κο πον αυτων εισε ληλυθατε
4,J 4:38,B,απεστειλα υμας θεριζει¯,απεστει λα ϋμας θεριζειν,substitution_morphological,εγω απεστειλα υμας θεριζει¯ ο ουχ υμεις κεκοπιακατε αλλοι,εγω απεστει λα ϋμας θεριζειν ο ουχ ϋ μεις κεκοπιακατε
4,J 4:38,B,υμεις,ϋ μεις,substitution_morphological,απεστειλα υμας θεριζει¯ ο ουχ υμεις κεκοπιακατε αλλοι κεκοπιακασιν και υ,λα ϋμας θεριζειν ο ουχ ϋ μεις κεκοπιακατε αλλοι κεκοπιακασιν και ϋμεις
4,J 4:38,B,υ μεις,ϋμεις,substitution_morphological,υμεις κεκοπιακατε αλλοι κεκοπιακασιν και υ μεις εις τον κοπον αυτω¯ εισεληλυθατε,μεις κεκοπιακατε αλλοι κεκοπιακασιν και ϋμεις εις τον κοπον αυτω¯ ϊωανην
4,J 4:38,B,[ADD],ϊωανην,addition,μεις εις τον κοπον αυτω¯ εισεληλυθατε,ϋμεις εις τον κοπον αυτω¯ ϊωανην εισεληλυθατε
4,J 4:38,D,απεστειλα υμας θεριζει¯,απεσταλκα ϋμας θεριζειν,substitution_morphological,εγω απεστειλα υμας θεριζει¯ ο ουχ υμεις κεκοπιακατε αλλοι,εγω απεσταλκα ϋμας θεριζειν ο ουχ ϋμεις εκοπιασατε αλλοι
4,J 4:38,D,υμεις κεκοπιακατε,ϋμεις εκοπιασατε,substitution_morphological,απεστειλα υμας θεριζει¯ ο ουχ υμεις κεκοπιακατε αλλοι κεκοπιακασιν και υ μεις,απεσταλκα ϋμας θεριζειν ο ουχ ϋμεις εκοπιασατε αλλοι εκοπιασαν και ϋμεις εις
4,J 4:38,D,κεκοπιακασιν,εκοπιασαν,substitution_morphological,ο ουχ υμεις κεκοπιακατε αλλοι κεκοπιακασιν και υ μεις εις τον,ο ουχ ϋμεις εκοπιασατε αλλοι εκοπιασαν και ϋμεις εις τον κοπον
4,J 4:38,D,υ μεις,ϋμεις,substitution_morphological,υμεις κεκοπιακατε αλλοι κεκοπιακασιν και υ μεις εις τον κοπον αυτω¯ εισεληλυθατε,ϋμεις εκοπιασατε αλλοι εκοπιασαν και ϋμεις εις τον κοπον αυτων εισεληλυθατε
4,J 4:38,D,αυτω¯,αυτων,substitution_morphological,υ μεις εις τον κοπον αυτω¯ εισεληλυθατε,και ϋμεις εις τον κοπον αυτων εισεληλυθατε
4,J 4:39,P66,πο λεως εκεινης πολλοι επι στευσαν,πολεως ε κεινης πολ'λοι επιστευσαν,substitution_morphological,εκ δε της πο λεως εκεινης πολλοι επι στευσαν εις αυτον των σαμαρειτων δια,εκ δε της πολεως ε κεινης πολ'λοι επιστευσαν εις αυ τον των σαμαριτων
4,J 4:39,P66,αυτον,αυ τον,substitution_morphological,εκεινης πολλοι επι στευσαν εις αυτον των σαμαρειτων δια τον λογο¯,ε κεινης πολ'λοι επιστευσαν εις αυ τον των σαμαριτων δια τον λογον
4,J 4:39,P66,λογο¯,λογον,substitution_morphological,αυτον των σαμαρειτων δια τον λογο¯ της γυναικος μαρτυρουσης οτι ειπεν,τον των σαμαριτων δια τον λογον της γυναικος ματυρουσης οτι ειπεν
4,J 4:39,P66,μαρτυρουσης,ματυρουσης,substitution_morphological,δια τον λογο¯ της γυναικος μαρτυρουσης οτι ειπεν μοι παντα οσα,δια τον λογον της γυναικος ματυρουσης οτι ειπεν μοι παντα οσα
4,J 4:39,aleph,πο λεως εκεινης,πολεως εκινης,substitution_morphological,εκ δε της πο λεως εκεινης πολλοι επι στευσαν εις αυτον,εκ δε της πολεως εκινης πολλοι ε πιστευσαν εις αυτον
4,J 4:39,aleph,επι στευσαν,ε πιστευσαν,substitution_morphological,της πο λεως εκεινης πολλοι επι στευσαν εις αυτον των σαμαρειτων δια,δε της πολεως εκινης πολλοι ε πιστευσαν εις αυτον των σαμαριτων δια
4,J 4:39,aleph,λογο¯,λογον,substitution_morphological,αυτον των σαμαρειτων δια τον λογο¯ της γυναικος μαρτυρουσης οτι ειπεν,αυτον των σαμαριτων δια τον λογον της γυ ναικος μαρτυρου σης
4,J 4:39,aleph,γυναικος μαρτυρουσης,γυ ναικος μαρτυρου σης,substitution_morphological,σαμαρειτων δια τον λογο¯ της γυναικος μαρτυρουσης οτι ειπεν μοι παντα οσα,σαμαριτων δια τον λογον της γυ ναικος μαρτυρου σης οτι ειπε ειπεν εμοι παντα
4,J 4:39,aleph,[ADD],ειπε,addition,λογο¯ της γυναικος μαρτυρουσης οτι ειπεν μοι παντα οσα εποιησα,γυ ναικος μαρτυρου σης οτι ειπε ειπεν εμοι παντα οσα εποιησα
4,J 4:39,aleph,μοι,εμοι,substitution_morphological,της γυναικος μαρτυρουσης οτι ειπεν μοι παντα οσα εποιησα,μαρτυρου σης οτι ειπε ειπεν εμοι παντα οσα εποιησα
4,J 4:39,B,πο λεως,πολεως,substitution_morphological,εκ δε της πο λεως εκεινης πολλοι επι στευσαν εις,εκ δε της πολεως εκεινης πολλοι επιστευσαν εις αυτον
4,J 4:39,B,επι στευσαν,επιστευσαν,substitution_morphological,της πο λεως εκεινης πολλοι επι στευσαν εις αυτον των σαμαρειτων δια,δε της πολεως εκεινης πολλοι επιστευσαν εις αυτον των σαμαρειτω¯ δια
4,J 4:39,B,σαμαρειτων,σαμαρειτω¯,substitution_morphological,επι στευσαν εις αυτον των σαμαρειτων δια τον λογο¯ της γυναικος,πολλοι επιστευσαν εις αυτον των σαμαρειτω¯ δια τον λογον της γυ
4,J 4:39,B,λογο¯,λογον,substitution_morphological,αυτον των σαμαρειτων δια τον λογο¯ της γυναικος μαρτυρουσης οτι ειπεν,αυτον των σαμαρειτω¯ δια τον λογον της γυ ναικος μαρτυρουσης οτι
4,J 4:39,B,γυναικος,γυ ναικος,substitution_morphological,σαμαρειτων δια τον λογο¯ της γυναικος μαρτυρουσης οτι ειπεν μοι παντα,σαμαρειτω¯ δια τον λογον της γυ ναικος μαρτυρουσης οτι ειπεν μοι παντα
4,J 4:39,B,οσα,α,substitution_lexical,μαρτυρουσης οτι ειπεν μοι παντα οσα εποιησα,μαρτυρουσης οτι ειπεν μοι παντα α εποιησα
4,J 4:39,D,πο λεως,πολεως,substitution_morphological,εκ δε της πο λεως εκεινης πολλοι επι στευσαν εις,εκ δε της πολεως εκεινης πολλοι επιστευσαν εις αυτον
4,J 4:39,D,επι στευσαν,επιστευσαν,substitution_morphological,της πο λεως εκεινης πολλοι επι στευσαν εις αυτον των σαμαρειτων δια,δε της πολεως εκεινης πολλοι επιστευσαν εις αυτον των σαμαριτων δια
4,J 4:39,D,λογο¯,λογον,substitution_morphological,αυτον των σαμαρειτων δια τον λογο¯ της γυναικος μαρτυρουσης οτι ειπεν,αυτον των σαμαριτων δια τον λογον της γυναικος μαρτυρουσης οτι ειπεν
4,J 4:40,P66,ουν,ου¯,substitution_morphological,ως ουν ηλθον προς αυτον οι σαμαριται,ως ου¯ ηλθον προς αυτον οι σαμαρι'
4,J 4:40,P66,σαμαριται,σαμαρι' ται,substitution_morphological,ουν ηλθον προς αυτον οι σαμαριται ηρωτων αυτον μειναι παρ αυτοις,ου¯ ηλθον προς αυτον οι σαμαρι' ται ηρωτων αυτον μιναι πα' ρ
4,J 4:40,P66,μειναι παρ,μιναι πα' ρ,substitution_morphological,αυτον οι σαμαριται ηρωτων αυτον μειναι παρ αυτοις και εμεινεν εκει δυο,οι σαμαρι' ται ηρωτων αυτον μιναι πα' ρ αυτοις και εμεινεν εκει δυο
4,J 4:40,aleph,σαμαριται,σαμαρι ται,substitution_morphological,ουν ηλθον προς αυτον οι σαμαριται ηρωτων αυτον μειναι παρ αυτοις,ουν ηλθον προς αυτον οι σαμαρι ται ηρωτων αυτο¯ μειναι παρ αυτοις
4,J 4:40,aleph,αυτον,αυτο¯,substitution_morphological,προς αυτον οι σαμαριται ηρωτων αυτον μειναι παρ αυτοις και εμεινεν,αυτον οι σαμαρι ται ηρωτων αυτο¯ μειναι παρ αυτοις και εμινεν
4,J 4:40,aleph,εμεινεν εκει,εμινεν παρ αυ τοις ημερας,substitution_morphological,αυτον μειναι παρ αυτοις και εμεινεν εκει δυο ημερας,αυτο¯ μειναι παρ αυτοις και εμινεν παρ αυ τοις ημερας δυο
4,J 4:40,aleph,ημερας,[OMIT],omission,αυτοις και εμεινεν εκει δυο ημερας,παρ αυ τοις ημερας δυο
4,J 4:40,B,ως,[OMIT],omission,ως ουν ηλθον προς αυτον οι,ουν ηλθον ως συνηλθον ου¯
4,J 4:40,B,[ADD],ως συνηλθον ου¯,addition,ως ουν ηλθον προς αυτον οι σαμαριται ηρωτων,ουν ηλθον ως συνηλθον ου¯ προς αυτον οι σαμαρει ται
4,J 4:40,B,σαμαριται,σαμαρει ται,substitution_morphological,ουν ηλθον προς αυτον οι σαμαριται ηρωτων αυτον μειναι παρ αυτοις,συνηλθον ου¯ προς αυτον οι σαμαρει ται ηρωτων αυτον μει ναι παρ
4,J 4:40,B,μειναι,μει ναι,substitution_morphological,αυτον οι σαμαριται ηρωτων αυτον μειναι παρ αυτοις και εμεινεν εκει,οι σαμαρει ται ηρωτων αυτον μει ναι παρ αυτοις και εμει νεν
4,J 4:40,B,εμεινεν,εμει νεν,substitution_morphological,αυτον μειναι παρ αυτοις και εμεινεν εκει δυο ημερας,μει ναι παρ αυτοις και εμει νεν εκει δυο ημερας
4,J 4:41,P66,πολλω πλιους,πολ'λω πλειους',substitution_morphological,και πολλω πλιους επιστευσαν δια τον λογον αυτου,και πολ'λω πλειους' επιστευσαν δια τον λογον αυ
4,J 4:41,P66,αυτου,αυ του,substitution_morphological,πλιους επιστευσαν δια τον λογον αυτου,πλειους' επιστευσαν δια τον λογον αυ του
4,J 4:41,B,πλιους επιστευσαν,πλειους επιστευ σαν,substitution_morphological,και πολλω πλιους επιστευσαν δια τον λογον αυτου,και πολλω πλειους επιστευ σαν δια τον λογον αυτου
4,J 4:42,P66,τε,δε,substitution_lexical,τη τε γυναικι ελεγον οτι ουκετι δια,τη δε γυναικι ελεγον οτι ουκετι δια
4,J 4:42,P66,λαλια¯,λαλειαν',substitution_morphological,οτι ουκετι δια την σην λαλια¯ πιστευομεν αυτοι γαρ ακη κοαμεν,οτι ουκετι δια την σην λαλειαν' πιστευομεν αυτοι γαρ ακηκο αμεν
4,J 4:42,P66,ακη κοαμεν,ακηκο αμεν,substitution_morphological,σην λαλια¯ πιστευομεν αυτοι γαρ ακη κοαμεν και οιδαμεν οτι ουτος εστιν,σην λαλειαν' πιστευομεν αυτοι γαρ ακηκο αμεν και οιδαμεν οτι αυτος' ουτος'
4,J 4:42,P66,ουτος,αυτος' ουτος',substitution_morphological,ακη κοαμεν και οιδαμεν οτι ουτος εστιν αληθως ο σηρ του,ακηκο αμεν και οιδαμεν οτι αυτος' ουτος' εστιν αληθως ο σωτηρ του
4,J 4:42,P66,σηρ,σωτηρ,substitution_morphological,οτι ουτος εστιν αληθως ο σηρ του κοσμου ο χς,αυτος' ουτος' εστιν αληθως ο σωτηρ του κοσμου
4,J 4:42,P66,ο χς,[OMIT],omission,αληθως ο σηρ του κοσμου ο χς,αληθως ο σωτηρ του κοσμου
4,J 4:42,aleph,[ADD],και ελεγον τη γυ ναικι,addition,τη τε γυναικι ελεγον οτι,και ελεγον τη γυ ναικι τη τε γυναικι ελεγον οτι
4,J 4:42,aleph,λαλια¯ πιστευομεν,μαρτυ ριαν λαλιαν πιστευομε¯,substitution_morphological,οτι ουκετι δια την σην λαλια¯ πιστευομεν αυτοι γαρ ακη κοαμεν και,οτι ουκετι δια την σην μαρτυ ριαν λαλιαν πιστευομε¯ αυτοι γαρ ακηκοα μεν παρ
4,J 4:42,aleph,ακη κοαμεν,ακηκοα μεν παρ αυτου,substitution_morphological,σην λαλια¯ πιστευομεν αυτοι γαρ ακη κοαμεν και οιδαμεν οτι ουτος εστιν,ριαν λαλιαν πιστευομε¯ αυτοι γαρ ακηκοα μεν παρ αυτου και οιδαμεν οτι αλη θως
4,J 4:42,aleph,[ADD],αλη θως,addition,ακη κοαμεν και οιδαμεν οτι ουτος εστιν αληθως ο σηρ,παρ αυτου και οιδαμεν οτι αλη θως ουτος εστιν ο σωρ του
4,J 4:42,aleph,αληθως,[OMIT],omission,και οιδαμεν οτι ουτος εστιν αληθως ο σηρ του κοσμου ο,οτι αλη θως ουτος εστιν ο σωρ του κοσμου
4,J 4:42,aleph,σηρ,σωρ,substitution_morphological,οτι ουτος εστιν αληθως ο σηρ του κοσμου ο χς,αλη θως ουτος εστιν ο σωρ του κοσμου
4,J 4:42,aleph,ο χς,[OMIT],omission,αληθως ο σηρ του κοσμου ο χς,εστιν ο σωρ του κοσμου
4,J 4:42,B,οτι,[OMIT],omission,τη τε γυναικι ελεγον οτι ουκετι δια την σην λαλια¯,τη τε γυναικι ελεγον ουκετι δια την λαλια¯ σου
4,J 4:42,B,σην,[OMIT],omission,ελεγον οτι ουκετι δια την σην λαλια¯ πιστευομεν αυτοι γαρ ακη,γυναικι ελεγον ουκετι δια την λαλια¯ σου πιστευομεν αυτοι γαρ
4,J 4:42,B,[ADD],σου,addition,ουκετι δια την σην λαλια¯ πιστευομεν αυτοι γαρ ακη κοαμεν,ελεγον ουκετι δια την λαλια¯ σου πιστευομεν αυτοι γαρ ακηκοαμεν και
4,J 4:42,B,ακη κοαμεν,ακηκοαμεν,substitution_morphological,σην λαλια¯ πιστευομεν αυτοι γαρ ακη κοαμεν και οιδαμεν οτι ουτος εστιν,λαλια¯ σου πιστευομεν αυτοι γαρ ακηκοαμεν και οι δαμεν οτι ουτος
4,J 4:42,B,οιδαμεν,οι δαμεν,substitution_morphological,αυτοι γαρ ακη κοαμεν και οιδαμεν οτι ουτος εστιν αληθως ο,πιστευομεν αυτοι γαρ ακηκοαμεν και οι δαμεν οτι ουτος εστι¯ αληθως ο
4,J 4:42,B,εστιν,εστι¯,substitution_morphological,κοαμεν και οιδαμεν οτι ουτος εστιν αληθως ο σηρ του κοσμου,και οι δαμεν οτι ουτος εστι¯ αληθως ο σωτηρ του κοσμου
4,J 4:42,B,σηρ,σωτηρ,substitution_morphological,οτι ουτος εστιν αληθως ο σηρ του κοσμου ο χς,οτι ουτος εστι¯ αληθως ο σωτηρ του κοσμου
4,J 4:42,B,ο χς,[OMIT],omission,αληθως ο σηρ του κοσμου ο χς,αληθως ο σωτηρ του κοσμου
4,J 4:42,D,τε γυναικι ελεγον,δε γυναικει γυνεικει ελεγο¯,substitution_morphological,τη τε γυναικι ελεγον οτι ουκετι δια την σην,τη δε γυναικει γυνεικει ελεγο¯ οτι ουκετι δια την σην
4,J 4:42,D,λαλια¯,μαρτυριαν,substitution_lexical,οτι ουκετι δια την σην λαλια¯ πιστευομεν αυτοι γαρ ακη κοαμεν,οτι ουκετι δια την σην μαρτυριαν πιστευομεν αυτου γαρ ακηκοαμεν και
4,J 4:42,D,ακη κοαμεν,ακηκοαμεν,substitution_morphological,σην λαλια¯ πιστευομεν αυτοι γαρ ακη κοαμεν και οιδαμεν οτι ουτος εστιν,σην μαρτυριαν πιστευομεν αυτου γαρ ακηκοαμεν και οιδαμεν οτι ουτος εστιν
4,J 4:42,D,σηρ,σωτηρ,substitution_morphological,οτι ουτος εστιν αληθως ο σηρ του κοσμου ο χς,οτι ουτος εστιν αληθως ο σωτηρ του κοσμου ο χρς
4,J 4:42,D,χς,χρς,substitution_morphological,ο σηρ του κοσμου ο χς,ο σωτηρ του κοσμου ο χρς
4,J 4:43,P66,ημερας εξηλ θεν,ημε ρας εξηλθεν,substitution_morphological,Μετα δε τας δυο ημερας εξηλ θεν εκειθεν και απηλθε¯ εις την,μετα δε τας δυο ημε ρας εξηλθεν εκειθεν εις τη¯ γαλιλαιαν
4,J 4:43,P66,και απηλθε¯,[OMIT],omission,δυο ημερας εξηλ θεν εκειθεν και απηλθε¯ εις την γαλιλαιαν,δυο ημε ρας εξηλθεν εκειθεν εις τη¯ γαλιλαιαν
4,J 4:43,P66,την,τη¯,substitution_morphological,θεν εκειθεν και απηλθε¯ εις την γαλιλαιαν,ημε ρας εξηλθεν εκειθεν εις τη¯ γαλιλαιαν
4,J 4:43,aleph,ημερας εξηλ θεν,η μερας εξηλθεν,substitution_morphological,Μετα δε τας δυο ημερας εξηλ θεν εκειθεν και απηλθε¯ εις την,μετα δε τας δυο η μερας εξηλθεν εκειθεν εις την γαλιλαιαν
4,J 4:43,aleph,και απηλθε¯,[OMIT],omission,δυο ημερας εξηλ θεν εκειθεν και απηλθε¯ εις την γαλιλαιαν,δυο η μερας εξηλθεν εκειθεν εις την γαλιλαιαν
4,J 4:43,B,εξηλ θεν εκειθεν και απηλθε¯,εξηλθεν ε κειθεν,substitution_morphological,Μετα δε τας δυο ημερας εξηλ θεν εκειθεν και απηλθε¯ εις την γαλιλαιαν,μετα δε τας δυο ημερας εξηλθεν ε κειθεν εις την γαλειλαι αν
4,J 4:43,B,γαλιλαιαν,γαλειλαι αν,substitution_morphological,εκειθεν και απηλθε¯ εις την γαλιλαιαν,εξηλθεν ε κειθεν εις την γαλειλαι αν
4,J 4:43,D,εξηλ θεν,εξηλθεν,substitution_morphological,Μετα δε τας δυο ημερας εξηλ θεν εκειθεν και απηλθε¯ εις την,μετα δε τας δυο ημερας εξηλθεν εκειθεν εις την γαλιλαιαν
4,J 4:43,D,και απηλθε¯,[OMIT],omission,δυο ημερας εξηλ θεν εκειθεν και απηλθε¯ εις την γαλιλαιαν,τας δυο ημερας εξηλθεν εκειθεν εις την γαλιλαιαν
4,J 4:44,P66,εμαρτυρησεν,εμαρ' τυρησεν,substitution_morphological,αυτος Γαρ ις εμαρτυρησεν οτι προ φητης εν τη,αυτος γαρ ις εμαρ' τυρησεν οτι προφητης εν τη ϊδια
4,J 4:44,P66,προ φητης,προφητης,substitution_morphological,αυτος Γαρ ις εμαρτυρησεν οτι προ φητης εν τη ιδια πατριδι τιμην,γαρ ις εμαρ' τυρησεν οτι προφητης εν τη ϊδια πατριδι τιμην
4,J 4:44,aleph,εμαρτυρησεν,εμαρτυρη σεν,substitution_morphological,αυτος Γαρ ις εμαρτυρησεν οτι προ φητης εν τη,αυτος γαρ ις εμαρτυρη σεν οτι προφητης εν τη ϊδια
4,J 4:44,aleph,προ φητης,προφητης,substitution_morphological,αυτος Γαρ ις εμαρτυρησεν οτι προ φητης εν τη ιδια πατριδι τιμην,γαρ ις εμαρτυρη σεν οτι προφητης εν τη ϊδια πατριδι τιμην
4,J 4:44,B,εμαρτυρησεν,εμαρτυ ρησεν,substitution_morphological,αυτος Γαρ ις εμαρτυρησεν οτι προ φητης εν τη,αυτος γαρ ις εμαρτυ ρησεν οτι προφητης εν τη ϊδια
4,J 4:44,B,προ φητης,προφητης,substitution_morphological,αυτος Γαρ ις εμαρτυρησεν οτι προ φητης εν τη ιδια πατριδι τιμην,γαρ ις εμαρτυ ρησεν οτι προφητης εν τη ϊδια πατριδι τει
4,J 4:44,B,τιμην,τει μην,substitution_morphological,φητης εν τη ιδια πατριδι τιμην ουκ εχει,προφητης εν τη ϊδια πατριδι τει μην ουκ εχει
4,J 4:44,D,Γαρ ις,γαρ ιης,substitution_morphological,αυτος Γαρ ις εμαρτυρησεν οτι προ φητης εν,αυτος γαρ ιης εμαρτυρησεν οτι προφητης εν τη
4,J 4:44,D,προ φητης,προφητης,substitution_morphological,αυτος Γαρ ις εμαρτυρησεν οτι προ φητης εν τη ιδια πατριδι τιμην,αυτος γαρ ιης εμαρτυρησεν οτι προφητης εν τη ϊδια πατριδι τειμην
4,J 4:45,P66,γαλιλαιαν,γαλιλαι κδ αν,substitution_morphological,οτε ουν Ηλθεν εις την γαλιλαιαν εδεξαντο αυτον οι γαλιλαι οι,οτε ουν ηλθεν εις την γαλιλαι κδ αν εδεξαντο αυτον οι γαλιλαιοι παντα
4,J 4:45,P66,γαλιλαι οι,γαλιλαιοι,substitution_morphological,την γαλιλαιαν εδεξαντο αυτον οι γαλιλαι οι παντα εωρακοτες οσα εποιησεν εν,κδ αν εδεξαντο αυτον οι γαλιλαιοι παντα εωρακοτες οσα εποιησε¯ εν
4,J 4:45,P66,εποιησεν,εποιησε¯,substitution_morphological,γαλιλαι οι παντα εωρακοτες οσα εποιησεν εν ιεροσολυμοις εν τη εορτη,οι γαλιλαιοι παντα εωρακοτες οσα εποιησε¯ εν ιεροσολυμοις εν τη εορτη
4,J 4:45,P66,εορτην,εορ την,substitution_morphological,αυτοι γαρ ηλθον εις την εορτην,αυτοι γαρ ηλθον εις την εορ την
4,J 4:45,aleph,[ADD],ως,addition,οτε ουν Ηλθεν εις την,ως οτε ουν ηλθεν εις την
4,J 4:45,aleph,[ADD],οι εωρακοτες πα¯ τα,addition,ουν Ηλθεν εις την γαλιλαιαν εδεξαντο αυτον οι γαλιλαι οι,ουν ηλθεν εις την γαλιλαιαν οι εωρακοτες πα¯ τα εδεξαντο αυτον οι γαλιλαιοι παντα
4,J 4:45,aleph,γαλιλαι οι,γαλιλαιοι,substitution_morphological,την γαλιλαιαν εδεξαντο αυτον οι γαλιλαι οι παντα εωρακοτες οσα εποιησεν εν,πα¯ τα εδεξαντο αυτον οι γαλιλαιοι παντα εωρακοτες α οσα εποιησεν
4,J 4:45,aleph,[ADD],α,addition,οι γαλιλαι οι παντα εωρακοτες οσα εποιησεν εν ιεροσολυμοις εν,αυτον οι γαλιλαιοι παντα εωρακοτες α οσα εποιησεν εν ϊ εροσολυμοις
4,J 4:45,aleph,ιεροσολυμοις,ϊ εροσολυμοις,substitution_morphological,παντα εωρακοτες οσα εποιησεν εν ιεροσολυμοις εν τη εορτη και αυτοι,εωρακοτες α οσα εποιησεν εν ϊ εροσολυμοις εν τη εορτη και αυτοι
